scanner,original,processed,noise
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_42.tif,processed/images/wiki_scans__s11_42.png,processed/noise_maps/wiki_scans__s11_42_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_59.tif,processed/images/wiki_scans__s11_59.png,processed/noise_maps/wiki_scans__s11_59_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_60.tif,processed/images/wiki_scans__s11_60.png,processed/noise_maps/wiki_scans__s11_60_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_61.tif,processed/images/wiki_scans__s11_61.png,processed/noise_maps/wiki_scans__s11_61_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_65.tif,processed/images/wiki_scans__s11_65.png,processed/noise_maps/wiki_scans__s11_65_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_66.tif,processed/images/wiki_scans__s11_66.png,processed/noise_maps/wiki_scans__s11_66_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_68.tif,processed/images/wiki_scans__s11_68.png,processed/noise_maps/wiki_scans__s11_68_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_87.tif,processed/images/wiki_scans__s11_87.png,processed/noise_maps/wiki_scans__s11_87_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_91.tif,processed/images/wiki_scans__s11_91.png,processed/noise_maps/wiki_scans__s11_91_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_92.tif,processed/images/wiki_scans__s11_92.png,processed/noise_maps/wiki_scans__s11_92_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\150\s11_99.tif,processed/images/wiki_scans__s11_99.png,processed/noise_maps/wiki_scans__s11_99_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\300\s11_54.tif,processed/images/wiki_scans__s11_54.png,processed/noise_maps/wiki_scans__s11_54_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\300\s11_66.tif,processed/images/wiki_scans__s11_66.png,processed/noise_maps/wiki_scans__s11_66_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_02\HP\300\s11_84.tif,processed/images/wiki_scans__s11_84.png,processed/noise_maps/wiki_scans__s11_84_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_45.tif,processed/images/wiki_scans__s1_45.png,processed/noise_maps/wiki_scans__s1_45_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_48.tif,processed/images/wiki_scans__s1_48.png,processed/noise_maps/wiki_scans__s1_48_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_49.tif,processed/images/wiki_scans__s1_49.png,processed/noise_maps/wiki_scans__s1_49_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_52.tif,processed/images/wiki_scans__s1_52.png,processed/noise_maps/wiki_scans__s1_52_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_57.tif,processed/images/wiki_scans__s1_57.png,processed/noise_maps/wiki_scans__s1_57_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_69.tif,processed/images/wiki_scans__s1_69.png,processed/noise_maps/wiki_scans__s1_69_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_76.tif,processed/images/wiki_scans__s1_76.png,processed/noise_maps/wiki_scans__s1_76_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_78.tif,processed/images/wiki_scans__s1_78.png,processed/noise_maps/wiki_scans__s1_78_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_80.tif,processed/images/wiki_scans__s1_80.png,processed/noise_maps/wiki_scans__s1_80_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_83.tif,processed/images/wiki_scans__s1_83.png,processed/noise_maps/wiki_scans__s1_83_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\150\s1_86.tif,processed/images/wiki_scans__s1_86.png,processed/noise_maps/wiki_scans__s1_86_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_41.tif,processed/images/wiki_scans__s1_41.png,processed/noise_maps/wiki_scans__s1_41_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_55.tif,processed/images/wiki_scans__s1_55.png,processed/noise_maps/wiki_scans__s1_55_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_70.tif,processed/images/wiki_scans__s1_70.png,processed/noise_maps/wiki_scans__s1_70_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_71.tif,processed/images/wiki_scans__s1_71.png,processed/noise_maps/wiki_scans__s1_71_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_73.tif,processed/images/wiki_scans__s1_73.png,processed/noise_maps/wiki_scans__s1_73_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_74.tif,processed/images/wiki_scans__s1_74.png,processed/noise_maps/wiki_scans__s1_74_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_75.tif,processed/images/wiki_scans__s1_75.png,processed/noise_maps/wiki_scans__s1_75_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_76.tif,processed/images/wiki_scans__s1_76.png,processed/noise_maps/wiki_scans__s1_76_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_77.tif,processed/images/wiki_scans__s1_77.png,processed/noise_maps/wiki_scans__s1_77_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_78.tif,processed/images/wiki_scans__s1_78.png,processed/noise_maps/wiki_scans__s1_78_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-1\300\s1_79.tif,processed/images/wiki_scans__s1_79.png,processed/noise_maps/wiki_scans__s1_79_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_40.tif,processed/images/wiki_scans__s2_40.png,processed/noise_maps/wiki_scans__s2_40_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_52.tif,processed/images/wiki_scans__s2_52.png,processed/noise_maps/wiki_scans__s2_52_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_53.tif,processed/images/wiki_scans__s2_53.png,processed/noise_maps/wiki_scans__s2_53_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_64.tif,processed/images/wiki_scans__s2_64.png,processed/noise_maps/wiki_scans__s2_64_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_66.tif,processed/images/wiki_scans__s2_66.png,processed/noise_maps/wiki_scans__s2_66_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_67.tif,processed/images/wiki_scans__s2_67.png,processed/noise_maps/wiki_scans__s2_67_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_69.tif,processed/images/wiki_scans__s2_69.png,processed/noise_maps/wiki_scans__s2_69_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_74.tif,processed/images/wiki_scans__s2_74.png,processed/noise_maps/wiki_scans__s2_74_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_75.tif,processed/images/wiki_scans__s2_75.png,processed/noise_maps/wiki_scans__s2_75_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_76.tif,processed/images/wiki_scans__s2_76.png,processed/noise_maps/wiki_scans__s2_76_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_78.tif,processed/images/wiki_scans__s2_78.png,processed/noise_maps/wiki_scans__s2_78_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_79.tif,processed/images/wiki_scans__s2_79.png,processed/noise_maps/wiki_scans__s2_79_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_81.tif,processed/images/wiki_scans__s2_81.png,processed/noise_maps/wiki_scans__s2_81_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_83.tif,processed/images/wiki_scans__s2_83.png,processed/noise_maps/wiki_scans__s2_83_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\150\s2_85.tif,processed/images/wiki_scans__s2_85.png,processed/noise_maps/wiki_scans__s2_85_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_1.tif,processed/images/wiki_scans__s2_1.png,processed/noise_maps/wiki_scans__s2_1_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_102.tif,processed/images/wiki_scans__s2_102.png,processed/noise_maps/wiki_scans__s2_102_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_103.tif,processed/images/wiki_scans__s2_103.png,processed/noise_maps/wiki_scans__s2_103_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_104.tif,processed/images/wiki_scans__s2_104.png,processed/noise_maps/wiki_scans__s2_104_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_105.tif,processed/images/wiki_scans__s2_105.png,processed/noise_maps/wiki_scans__s2_105_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_106.tif,processed/images/wiki_scans__s2_106.png,processed/noise_maps/wiki_scans__s2_106_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_108.tif,processed/images/wiki_scans__s2_108.png,processed/noise_maps/wiki_scans__s2_108_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_73.tif,processed/images/wiki_scans__s2_73.png,processed/noise_maps/wiki_scans__s2_73_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_78.tif,processed/images/wiki_scans__s2_78.png,processed/noise_maps/wiki_scans__s2_78_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_88.tif,processed/images/wiki_scans__s2_88.png,processed/noise_maps/wiki_scans__s2_88_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon120-2\300\s2_99.tif,processed/images/wiki_scans__s2_99.png,processed/noise_maps/wiki_scans__s2_99_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_58.tif,processed/images/wiki_scans__s3_58.png,processed/noise_maps/wiki_scans__s3_58_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_67.tif,processed/images/wiki_scans__s3_67.png,processed/noise_maps/wiki_scans__s3_67_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_75.tif,processed/images/wiki_scans__s3_75.png,processed/noise_maps/wiki_scans__s3_75_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_77.tif,processed/images/wiki_scans__s3_77.png,processed/noise_maps/wiki_scans__s3_77_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_79.tif,processed/images/wiki_scans__s3_79.png,processed/noise_maps/wiki_scans__s3_79_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_80.tif,processed/images/wiki_scans__s3_80.png,processed/noise_maps/wiki_scans__s3_80_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_81.tif,processed/images/wiki_scans__s3_81.png,processed/noise_maps/wiki_scans__s3_81_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_83.tif,processed/images/wiki_scans__s3_83.png,processed/noise_maps/wiki_scans__s3_83_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_84.tif,processed/images/wiki_scans__s3_84.png,processed/noise_maps/wiki_scans__s3_84_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\150\s3_87.tif,processed/images/wiki_scans__s3_87.png,processed/noise_maps/wiki_scans__s3_87_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\300\s3_100.tif,processed/images/wiki_scans__s3_100.png,processed/noise_maps/wiki_scans__s3_100_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\300\s3_101.tif,processed/images/wiki_scans__s3_101.png,processed/noise_maps/wiki_scans__s3_101_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\300\s3_102.tif,processed/images/wiki_scans__s3_102.png,processed/noise_maps/wiki_scans__s3_102_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\300\s3_106.tif,processed/images/wiki_scans__s3_106.png,processed/noise_maps/wiki_scans__s3_106_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\300\s3_107.tif,processed/images/wiki_scans__s3_107.png,processed/noise_maps/wiki_scans__s3_107_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\300\s3_108.tif,processed/images/wiki_scans__s3_108.png,processed/noise_maps/wiki_scans__s3_108_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon220\300\s3_21.tif,processed/images/wiki_scans__s3_21.png,processed/noise_maps/wiki_scans__s3_21_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\150\s4_102.tif,processed/images/wiki_scans__s4_102.png,processed/noise_maps/wiki_scans__s4_102_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\150\s4_105.tif,processed/images/wiki_scans__s4_105.png,processed/noise_maps/wiki_scans__s4_105_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\150\s4_107.tif,processed/images/wiki_scans__s4_107.png,processed/noise_maps/wiki_scans__s4_107_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\150\s4_99.tif,processed/images/wiki_scans__s4_99.png,processed/noise_maps/wiki_scans__s4_99_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_1.tif,processed/images/wiki_scans__s4_1.png,processed/noise_maps/wiki_scans__s4_1_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_104.tif,processed/images/wiki_scans__s4_104.png,processed/noise_maps/wiki_scans__s4_104_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_105.tif,processed/images/wiki_scans__s4_105.png,processed/noise_maps/wiki_scans__s4_105_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_106.tif,processed/images/wiki_scans__s4_106.png,processed/noise_maps/wiki_scans__s4_106_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_107.tif,processed/images/wiki_scans__s4_107.png,processed/noise_maps/wiki_scans__s4_107_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_108.tif,processed/images/wiki_scans__s4_108.png,processed/noise_maps/wiki_scans__s4_108_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_2.tif,processed/images/wiki_scans__s4_2.png,processed/noise_maps/wiki_scans__s4_2_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_3.tif,processed/images/wiki_scans__s4_3.png,processed/noise_maps/wiki_scans__s4_3_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_4.tif,processed/images/wiki_scans__s4_4.png,processed/noise_maps/wiki_scans__s4_4_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_40.tif,processed/images/wiki_scans__s4_40.png,processed/noise_maps/wiki_scans__s4_40_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_72.tif,processed/images/wiki_scans__s4_72.png,processed/noise_maps/wiki_scans__s4_72_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_79.tif,processed/images/wiki_scans__s4_79.png,processed/noise_maps/wiki_scans__s4_79_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_95.tif,processed/images/wiki_scans__s4_95.png,processed/noise_maps/wiki_scans__s4_95_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-1\300\s4_98.tif,processed/images/wiki_scans__s4_98.png,processed/noise_maps/wiki_scans__s4_98_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_56.tif,processed/images/wiki_scans__s5_56.png,processed/noise_maps/wiki_scans__s5_56_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_58.tif,processed/images/wiki_scans__s5_58.png,processed/noise_maps/wiki_scans__s5_58_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_59.tif,processed/images/wiki_scans__s5_59.png,processed/noise_maps/wiki_scans__s5_59_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_62.tif,processed/images/wiki_scans__s5_62.png,processed/noise_maps/wiki_scans__s5_62_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_74.tif,processed/images/wiki_scans__s5_74.png,processed/noise_maps/wiki_scans__s5_74_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_75.tif,processed/images/wiki_scans__s5_75.png,processed/noise_maps/wiki_scans__s5_75_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_77.tif,processed/images/wiki_scans__s5_77.png,processed/noise_maps/wiki_scans__s5_77_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_79.tif,processed/images/wiki_scans__s5_79.png,processed/noise_maps/wiki_scans__s5_79_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_80.tif,processed/images/wiki_scans__s5_80.png,processed/noise_maps/wiki_scans__s5_80_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_83.tif,processed/images/wiki_scans__s5_83.png,processed/noise_maps/wiki_scans__s5_83_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_84.tif,processed/images/wiki_scans__s5_84.png,processed/noise_maps/wiki_scans__s5_84_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_86.tif,processed/images/wiki_scans__s5_86.png,processed/noise_maps/wiki_scans__s5_86_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\150\s5_88.tif,processed/images/wiki_scans__s5_88.png,processed/noise_maps/wiki_scans__s5_88_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_79.tif,processed/images/wiki_scans__s5_79.png,processed/noise_maps/wiki_scans__s5_79_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_80.tif,processed/images/wiki_scans__s5_80.png,processed/noise_maps/wiki_scans__s5_80_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_81.tif,processed/images/wiki_scans__s5_81.png,processed/noise_maps/wiki_scans__s5_81_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_82.tif,processed/images/wiki_scans__s5_82.png,processed/noise_maps/wiki_scans__s5_82_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_83.tif,processed/images/wiki_scans__s5_83.png,processed/noise_maps/wiki_scans__s5_83_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_84.tif,processed/images/wiki_scans__s5_84.png,processed/noise_maps/wiki_scans__s5_84_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_85.tif,processed/images/wiki_scans__s5_85.png,processed/noise_maps/wiki_scans__s5_85_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_86.tif,processed/images/wiki_scans__s5_86.png,processed/noise_maps/wiki_scans__s5_86_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_87.tif,processed/images/wiki_scans__s5_87.png,processed/noise_maps/wiki_scans__s5_87_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_88.tif,processed/images/wiki_scans__s5_88.png,processed/noise_maps/wiki_scans__s5_88_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\Canon9000-2\300\s5_89.tif,processed/images/wiki_scans__s5_89.png,processed/noise_maps/wiki_scans__s5_89_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_100.tif,processed/images/wiki_scans__s6_100.png,processed/noise_maps/wiki_scans__s6_100_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_62.tif,processed/images/wiki_scans__s6_62.png,processed/noise_maps/wiki_scans__s6_62_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_65.tif,processed/images/wiki_scans__s6_65.png,processed/noise_maps/wiki_scans__s6_65_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_66.tif,processed/images/wiki_scans__s6_66.png,processed/noise_maps/wiki_scans__s6_66_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_68.tif,processed/images/wiki_scans__s6_68.png,processed/noise_maps/wiki_scans__s6_68_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_70.tif,processed/images/wiki_scans__s6_70.png,processed/noise_maps/wiki_scans__s6_70_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_77.tif,processed/images/wiki_scans__s6_77.png,processed/noise_maps/wiki_scans__s6_77_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_80.tif,processed/images/wiki_scans__s6_80.png,processed/noise_maps/wiki_scans__s6_80_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_84.tif,processed/images/wiki_scans__s6_84.png,processed/noise_maps/wiki_scans__s6_84_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_85.tif,processed/images/wiki_scans__s6_85.png,processed/noise_maps/wiki_scans__s6_85_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_87.tif,processed/images/wiki_scans__s6_87.png,processed/noise_maps/wiki_scans__s6_87_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_91.tif,processed/images/wiki_scans__s6_91.png,processed/noise_maps/wiki_scans__s6_91_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_94.tif,processed/images/wiki_scans__s6_94.png,processed/noise_maps/wiki_scans__s6_94_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_96.tif,processed/images/wiki_scans__s6_96.png,processed/noise_maps/wiki_scans__s6_96_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\150\s6_98.tif,processed/images/wiki_scans__s6_98.png,processed/noise_maps/wiki_scans__s6_98_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\300\s6_65.tif,processed/images/wiki_scans__s6_65.png,processed/noise_maps/wiki_scans__s6_65_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\300\s6_66.tif,processed/images/wiki_scans__s6_66.png,processed/noise_maps/wiki_scans__s6_66_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\300\s6_67.tif,processed/images/wiki_scans__s6_67.png,processed/noise_maps/wiki_scans__s6_67_noise.png
wiki_scans,raw\wiki_scans\Wikipedia_03\EpsonV370-1\300\s6_68.tif,processed/images/wiki_scans__s6_68.png,processed/noise_maps/wiki_scans__s6_68_noise.png
